seed,p2p_threshold,cfg_scale,filename,rank,caption_10,caption_11,caption_12,caption_13,caption_20,caption_21,caption_24,caption_25,caption_26,caption_27
2918140594,0.8048826217651367,9.90568310022354,a_photo_of_physical_gender_construction_worker,26,A photo of a skinny male Construction Worker,A photo of a skinny female Construction Worker,A photo of a young male Construction Worker,A photo of a young female Construction Worker,A photo of an obese male Construction Worker,A photo of an obese female Construction Worker,A photo of a tattooed male Construction Worker,A photo of a tattooed female Construction Worker,A photo of an old male Construction Worker,A photo of an old female Construction Worker
3994206071,0.6316943645477295,8.041140139102936,a_photo_of_physical_gender_construction_worker,32,A photo of a skinny male Construction Worker,A photo of a skinny female Construction Worker,A photo of a young male Construction Worker,A photo of a young female Construction Worker,A photo of an obese male Construction Worker,A photo of an obese female Construction Worker,A photo of a tattooed male Construction Worker,A photo of a tattooed female Construction Worker,A photo of an old male Construction Worker,A photo of an old female Construction Worker
3941250346,0.3406557559967041,12.922674268484116,a_photo_of_physical_gender_construction_worker,35,A photo of a skinny male Construction Worker,A photo of a skinny female Construction Worker,A photo of a young male Construction Worker,A photo of a young female Construction Worker,A photo of an obese male Construction Worker,A photo of an obese female Construction Worker,A photo of a tattooed male Construction Worker,A photo of a tattooed female Construction Worker,A photo of an old male Construction Worker,A photo of an old female Construction Worker
2952335943,0.4920741558074951,14.527955800294876,a_photo_of_physical_gender_construction_worker,36,A photo of a skinny male Construction Worker,A photo of a skinny female Construction Worker,A photo of a young male Construction Worker,A photo of a young female Construction Worker,A photo of an obese male Construction Worker,A photo of an obese female Construction Worker,A photo of a tattooed male Construction Worker,A photo of a tattooed female Construction Worker,A photo of an old male Construction Worker,A photo of an old female Construction Worker
4163126373,0.5702449798583985,9.726689457893372,a_photo_of_physical_gender_construction_worker,37,A photo of a skinny male Construction Worker,A photo of a skinny female Construction Worker,A photo of a young male Construction Worker,A photo of a young female Construction Worker,A photo of an obese male Construction Worker,A photo of an obese female Construction Worker,A photo of a tattooed male Construction Worker,A photo of a tattooed female Construction Worker,A photo of an old male Construction Worker,A photo of an old female Construction Worker
3072935588,0.7213852882385254,8.173556327819824,a_photo_of_physical_gender_construction_worker,38,A photo of a skinny male Construction Worker,A photo of a skinny female Construction Worker,A photo of a young male Construction Worker,A photo of a young female Construction Worker,A photo of an obese male Construction Worker,A photo of an obese female Construction Worker,A photo of a tattooed male Construction Worker,A photo of a tattooed female Construction Worker,A photo of an old male Construction Worker,A photo of an old female Construction Worker
1627946134,0.7171012401580811,14.83692616224289,a_photo_of_physical_gender_construction_worker,39,A photo of a skinny male Construction Worker,A photo of a skinny female Construction Worker,A photo of a young male Construction Worker,A photo of a young female Construction Worker,A photo of an obese male Construction Worker,A photo of an obese female Construction Worker,A photo of a tattooed male Construction Worker,A photo of a tattooed female Construction Worker,A photo of an old male Construction Worker,A photo of an old female Construction Worker
3890212019,0.2655173301696777,12.702722400426865,a_photo_of_physical_gender_construction_worker,40,A photo of a skinny male Construction Worker,A photo of a skinny female Construction Worker,A photo of a young male Construction Worker,A photo of a young female Construction Worker,A photo of an obese male Construction Worker,A photo of an obese female Construction Worker,A photo of a tattooed male Construction Worker,A photo of a tattooed female Construction Worker,A photo of an old male Construction Worker,A photo of an old female Construction Worker
385564930,0.3832143306732177,10.379855632781982,a_photo_of_physical_gender_construction_worker,41,A photo of a skinny male Construction Worker,A photo of a skinny female Construction Worker,A photo of a young male Construction Worker,A photo of a young female Construction Worker,A photo of an obese male Construction Worker,A photo of an obese female Construction Worker,A photo of a tattooed male Construction Worker,A photo of a tattooed female Construction Worker,A photo of an old male Construction Worker,A photo of an old female Construction Worker
2377126721,0.7203381538391114,12.051005959510803,a_photo_of_physical_gender_construction_worker,44,A photo of a skinny male Construction Worker,A photo of a skinny female Construction Worker,A photo of a young male Construction Worker,A photo of a young female Construction Worker,A photo of an obese male Construction Worker,A photo of an obese female Construction Worker,A photo of a tattooed male Construction Worker,A photo of a tattooed female Construction Worker,A photo of an old male Construction Worker,A photo of an old female Construction Worker
