Unnamed: 0,index,caption_1,caption_2,filename,type,image_id,source_file,destination_file,label_1,label_2,label_3,label,correct
84,21419,A pizza sitting on top of a white plate next to a glass of beer.,A pizza sitting on top of a white plate next to a glass of water.,323151_0,original,84,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/323151_0.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/84.jpg,caption_1,caption_1,caption_1,caption_1,correct
85,18611,two women holding remotes playing a game ,two people holding remotes playing a game,320642_4,original,85,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/320642_4.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/85.jpg,caption_1,caption_1,caption_1,caption_1,correct
86,2730,A group of children are holding various stuffed animals and dolls.,A group of toddlers are holding various stuffed animals and dolls.,276018_1,original,86,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/276018_1.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/86.jpg,caption_1,caption_1,caption_1,caption_1,correct
87,20210,"Colorful clock tower, mostly red with typical European buildings in background. ","Colorful office tower, mostly red with typical European buildings in background.",105455_1,original,87,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/105455_1.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/87.jpg,caption_1,both,caption_1,caption_1,correct
88,7858,A tiny bird is perched on the top of this book.,A tiny bird is perched on the top of this tree.,542776_2,counterfactual,88,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/542776_2.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/88.jpg,caption_2,caption_2,caption_2,caption_2,correct
89,16783,The team mates are lifting up one of their members.,The team mates are lifting up one of their trophies.,398742_4,counterfactual,89,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/398742_4.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/89.jpg,caption_2,caption_2,caption_2,caption_2,correct
90,8670,A man sanding on a boat next to a beach.,A man sanding on a boat next to a pier.,570448_0,counterfactual,90,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/570448_0.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/90.jpg,caption_2,caption_2,caption_2,caption_2,correct
91,1719,a bottle a glass and utensils behind a stove,a bottle a glass and utensils behind a counter,102707_0,original,91,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/102707_0.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/91.jpg,caption_1,caption_1,caption_1,caption_1,correct
92,1207,"A living area with a microwave, counter and lights.","A living area with a bed, counter and lights.",485424_1,original,92,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/485424_1.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/92.jpg,caption_1,caption_1,caption_1,caption_1,correct
93,18413,A person riding a wave on top of a surfboard.,A woman riding a wave on top of a surfboard.,579635_1,original,93,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/579635_1.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/93.jpg,caption_1,caption_1,caption_1,caption_1,correct
94,6886,People are standing in the rain alongside a bus.,Students are standing in the rain alongside a bus.,278848_1,original,94,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/278848_1.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/94.jpg,caption_1,neither,neither,caption_1,correct
95,2022,Bicycles lined up on the side of the road.,Bicycles lined up on the side of the building.,291634_4,counterfactual,95,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/291634_4.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/95.jpg,caption_2,caption_2,caption_2,caption_2,correct
96,14375,a young male in mid air flipping a skateboard off of a ramp,a young male in mid air flipping a skateboard off of a building,169356_3,counterfactual,96,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/169356_3.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/96.jpg,caption_1,caption_1,caption_1,caption_2,incorrect
97,17010,Two women on a tennis court playing a game of tennis. ,Two girls on a tennis court playing a game of tennis.,166165_4,counterfactual,97,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/166165_4.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/97.jpg,caption_2,caption_2,caption_2,caption_2,correct
98,14067,A small child is holding a frisbee while looking at the beach. ,A small child is holding a frisbee while looking at the sky.,481413_0,original,98,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/481413_0.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/98.jpg,caption_2,caption_2,neither,caption_1,incorrect
99,9218,A man helps a dog ride a wave on a surf board.,A man helps a man ride a wave on a surf board.,462728_4,counterfactual,99,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/462728_4.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/99.jpg,caption_2,caption_2,caption_2,caption_2,correct
100,5192,Two street signs are sitting under power lines and a palm tree.,Two street lights are sitting under power lines and a palm tree.,550939_3,original,100,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/550939_3.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/100.jpg,caption_1,caption_1,caption_2,caption_1,correct
101,22892,A bed set up on the wooden floor of a large wooden house,A bed set up on the wooden deck of a large wooden house,294783_3,counterfactual,101,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/294783_3.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/101.jpg,caption_2,caption_2,caption_1,caption_2,correct
102,12581,A young male skateboarder is high in the air.,A young California skateboarder is high in the air.,563648_4,original,102,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/563648_4.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/102.jpg,caption_1,caption_1,caption_1,caption_1,correct
103,24320,a couple of people are eating at a table,a group of people are eating at a table,338905_2,original,103,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/338905_2.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/103.jpg,caption_1,caption_1,caption_1,caption_1,correct
104,23136,A handicapped man in a wheelchair is being helped to hold the bat by another man on a tee ball ,A handicapped man in a wheelchair is being helped to hold the ball by another man on a tee ball,259690_0,original,104,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/259690_0.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/104.jpg,caption_1,neither,neither,caption_1,correct
105,6625,A light blue bird perched on top of a tree branch.,A light blue owl perched on top of a tree branch.,100489_1,original,105,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/100489_1.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/105.jpg,caption_1,caption_1,caption_1,caption_1,correct
106,7299,Two giraffes stare at a crane from behind a fence.,Two giraffes stare at a man from behind a fence.,334521_3,counterfactual,106,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/334521_3.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/106.jpg,caption_2,caption_2,caption_1,caption_2,correct
107,1384,A man sitting on a bench with a tall building behind him.,A boy sitting on a bench with a tall building behind him.,17436_0,counterfactual,107,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/17436_0.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/107.jpg,caption_2,caption_2,caption_2,caption_2,correct
108,7075,A person holds a bag while walking on train tracks.,A woman holds a bag while walking on train tracks.,198510_0,original,108,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/198510_0.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/108.jpg,caption_1,caption_1,caption_1,caption_1,correct
109,4038,An urban scene of a roadway and skyscrapers at night.,An urban scene of a river and skyscrapers at night.,343976_1,counterfactual,109,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/343976_1.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/109.jpg,caption_2,caption_2,caption_2,caption_2,correct
110,2487,Bright orange bathroom with spackling on the walls.,Bright blue bathroom with spackling on the walls.,292005_4,original,110,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/292005_4.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/110.jpg,caption_1,neither,caption_1,caption_1,correct
111,11477,Several sailboats sit in the water in front of some trees.,Several sailboats sit in the water in front of some houses.,490470_0,original,111,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/490470_0.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/111.jpg,caption_1,caption_1,caption_1,caption_1,correct
112,15774,A group of people skating around red obstacles.,A group of people skating around red lights.,438955_4,original,112,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/438955_4.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/112.jpg,caption_1,caption_1,caption_1,caption_1,correct
113,4291,Several lambs leaning up and over a wooden post towards a red cup held by a man.,Several lambs leaning up and over a wooden post towards a red wagon held by a man.,459437_2,counterfactual,113,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/459437_2.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/113.jpg,neither,neither,neither,caption_2,neither
114,20421,A person is flying a kite near some buildings.,A boy is flying a kite near some buildings.,511647_4,counterfactual,114,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/511647_4.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/114.jpg,caption_2,caption_2,caption_2,caption_2,correct
115,10545,A woman standing behind a fence looking at an elephant.,A woman standing behind a bush looking at an elephant.,106757_3,counterfactual,115,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/106757_3.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/115.jpg,neither,caption_1,neither,caption_2,neither
116,4915,A bird  that is sitting down on some water.,A bird that is sitting down on some grass.,438269_1,original,116,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/438269_1.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/116.jpg,caption_1,caption_1,caption_1,caption_1,correct
117,22805,a small boy with a bat and ball on some grass,a small boy with a football and ball on some grass,311928_4,original,117,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/311928_4.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/117.jpg,caption_1,caption_1,caption_1,caption_1,correct
118,14639,a man jumping skis at a ski area,a man jumping rope at a ski area,249786_0,original,118,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/249786_0.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/118.jpg,caption_1,caption_1,caption_1,caption_1,correct
